date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:55:31	60010/60010	---M-Z	200	added ('OK')	text/javascript	etag:%22ea6a-5ae5fcd987480-gzip%22	https://codezion.com/themes/tm/html/rides/assets/js/bootstrap.min.js	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/js/bootstrap.min.js	(from https://codezion.com/themes/tm/html/rides/index.html)
11:55:32	41127/41127	---M-Z	200	added ('OK')	text/javascript	etag:%22a0a7-5ae5fcd987480-gzip%22	https://codezion.com/themes/tm/html/rides/assets/js/ion.rangeSlider.min.js	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/js/ion.rangeSlider.min.js	(from https://codezion.com/themes/tm/html/rides/index.html)
11:55:32	42863/42863	---M-Z	200	added ('OK')	text/javascript	etag:%22a76f-5ae5fcd987480-gzip%22	https://codezion.com/themes/tm/html/rides/assets/js/slick.min.js	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/js/slick.min.js	(from https://codezion.com/themes/tm/html/rides/index.html)
11:55:33	76779/76779	---M-Z	200	added ('OK')	text/javascript	etag:%2212beb-5ae5fcd987480-gzip%22	https://codezion.com/themes/tm/html/rides/assets/js/datepicker.js	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/js/datepicker.js	(from https://codezion.com/themes/tm/html/rides/index.html)
11:55:33	622/622	---M-Z	200	added ('OK')	text/javascript	etag:%2226e-5ae5fcd987480-gzip%22	https://codezion.com/themes/tm/html/rides/assets/js/datepicker.en.js	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/js/datepicker.en.js	(from https://codezion.com/themes/tm/html/rides/index.html)
11:55:33	35445/35445	---M-Z	200	added ('OK')	text/javascript	etag:%228a75-5ae5fcd987480-gzip%22	https://codezion.com/themes/tm/html/rides/assets/js/isotope.pkgd.min.js	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/js/isotope.pkgd.min.js	(from https://codezion.com/themes/tm/html/rides/index.html)
11:55:33	5825/5825	---M-Z	200	added ('OK')	text/javascript	etag:%2216c1-5ae5fcd987480-gzip%22	https://codezion.com/themes/tm/html/rides/assets/js/jquery.nice-select.js	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/js/jquery.nice-select.js	(from https://codezion.com/themes/tm/html/rides/index.html)
11:55:34	20216/20216	---M-Z	200	added ('OK')	text/javascript	etag:%224ef8-5ae5fcd987480-gzip%22	https://codezion.com/themes/tm/html/rides/assets/js/jquery.magnific-popup.min.js	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/js/jquery.magnific-popup.min.js	(from https://codezion.com/themes/tm/html/rides/index.html)
11:55:34	12551/12551	---M-Z	200	added ('OK')	text/javascript	etag:%223107-5ae5fcd987480-gzip%22	https://codezion.com/themes/tm/html/rides/assets/js/custom.js	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/js/custom.js	(from https://codezion.com/themes/tm/html/rides/index.html)
11:55:35	130906/130906	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221ff5a-5ae5fccffde00%22	https://codezion.com/themes/tm/html/rides/assets/fonts/fa-brands-400.eot	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/fonts/fa-brands-400.eot	(from https://codezion.com/themes/tm/html/rides/assets/css/font-awesome.css)
11:55:35	130906/130906	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221ff5a-5ae5fccffde00%22	https://codezion.com/themes/tm/html/rides/assets/fonts/fa-brands-400.eot?	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/fonts/fa-brands-400d41d.eot	(from https://codezion.com/themes/tm/html/rides/assets/css/font-awesome.css)
11:55:36	75336/75336	---M--	200	added ('OK')	font/woff2	etag:%2212648-5ae5fcd1e6280%22	https://codezion.com/themes/tm/html/rides/assets/fonts/fa-brands-400.woff2	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/fonts/fa-brands-400.woff2	(from https://codezion.com/themes/tm/html/rides/assets/css/font-awesome.css)
11:55:37	88428/88428	---M--	200	added ('OK')	font/woff	etag:%221596c-5ae5fcd1e6280%22	https://codezion.com/themes/tm/html/rides/assets/fonts/fa-brands-400.woff	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/fonts/fa-brands-400.woff	(from https://codezion.com/themes/tm/html/rides/assets/css/font-awesome.css)
11:55:37	34394/34394	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22865a-5ae5fccffde00%22	https://codezion.com/themes/tm/html/rides/assets/fonts/fa-regular-400.eot	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/fonts/fa-regular-400.eot	(from https://codezion.com/themes/tm/html/rides/assets/css/font-awesome.css)
11:55:38	130600/130600	---M--	200	added ('OK')	font/ttf	etag:%221fe28-5ae5fcd1e6280%22	https://codezion.com/themes/tm/html/rides/assets/fonts/fa-brands-400.ttf	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/fonts/fa-brands-400.ttf	(from https://codezion.com/themes/tm/html/rides/assets/css/font-awesome.css)
11:55:39	34394/34394	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22865a-5ae5fccffde00%22	https://codezion.com/themes/tm/html/rides/assets/fonts/fa-regular-400.eot?	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/fonts/fa-regular-400d41d.eot	(from https://codezion.com/themes/tm/html/rides/assets/css/font-awesome.css)
11:55:39	13584/13584	---M--	200	added ('OK')	font/woff2	etag:%223510-5ae5fccffde00%22	https://codezion.com/themes/tm/html/rides/assets/fonts/fa-regular-400.woff2	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/fonts/fa-regular-400.woff2	(from https://codezion.com/themes/tm/html/rides/assets/css/font-awesome.css)
11:55:39	700503/700503	---M--	200	added ('OK')	image/svg+xml	etag:%22ab057-5ae5fcd1e6280%22	https://codezion.com/themes/tm/html/rides/assets/fonts/fa-brands-400.svg	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/fonts/fa-brands-400.svg	(from https://codezion.com/themes/tm/html/rides/assets/css/font-awesome.css)
11:55:39	16804/16804	---M--	200	added ('OK')	font/woff	etag:%2241a4-5ae5fcd1e6280%22	https://codezion.com/themes/tm/html/rides/assets/fonts/fa-regular-400.woff	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/fonts/fa-regular-400.woff	(from https://codezion.com/themes/tm/html/rides/assets/css/font-awesome.css)
11:55:40	34096/34096	---M--	200	added ('OK')	font/ttf	etag:%228530-5ae5fccffde00%22	https://codezion.com/themes/tm/html/rides/assets/fonts/fa-regular-400.ttf	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/fonts/fa-regular-400.ttf	(from https://codezion.com/themes/tm/html/rides/assets/css/font-awesome.css)
11:55:40	144452/144452	---M--	200	added ('OK')	image/svg+xml	etag:%2223444-5ae5fcd1e6280%22	https://codezion.com/themes/tm/html/rides/assets/fonts/fa-regular-400.svg	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/fonts/fa-regular-400.svg	(from https://codezion.com/themes/tm/html/rides/assets/css/font-awesome.css)
11:55:41	192758/192758	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f0f6-5ae5fcd1e6280%22	https://codezion.com/themes/tm/html/rides/assets/fonts/fa-solid-900.eot	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/fonts/fa-solid-900.eot	(from https://codezion.com/themes/tm/html/rides/assets/css/font-awesome.css)
11:55:41	75728/75728	---M--	200	added ('OK')	font/woff2	etag:%22127d0-5ae5fcd1e6280%22	https://codezion.com/themes/tm/html/rides/assets/fonts/fa-solid-900.woff2	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/fonts/fa-solid-900.woff2	(from https://codezion.com/themes/tm/html/rides/assets/css/font-awesome.css)
11:55:42	98384/98384	---M--	200	added ('OK')	font/woff	etag:%2218050-5ae5fccffde00%22	https://codezion.com/themes/tm/html/rides/assets/fonts/fa-solid-900.woff	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/fonts/fa-solid-900.woff	(from https://codezion.com/themes/tm/html/rides/assets/css/font-awesome.css)
11:55:42	192472/192472	---M--	200	added ('OK')	font/ttf	etag:%222efd8-5ae5fcd1e6280%22	https://codezion.com/themes/tm/html/rides/assets/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/fonts/fa-solid-900.ttf	(from https://codezion.com/themes/tm/html/rides/assets/css/font-awesome.css)
11:55:44	192758/192758	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f0f6-5ae5fcd1e6280%22	https://codezion.com/themes/tm/html/rides/assets/fonts/fa-solid-900.eot?	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/fonts/fa-solid-900d41d.eot	(from https://codezion.com/themes/tm/html/rides/assets/css/font-awesome.css)
11:55:44	57814/57814	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e1d6-5ae5fcd1e6280%22	https://codezion.com/themes/tm/html/rides/assets/css/font/Flaticon.eot	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/css/font/Flaticon.eot	(from https://codezion.com/themes/tm/html/rides/assets/css/font/flaticon.css)
11:55:44	57814/57814	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e1d6-5ae5fcd1e6280%22	https://codezion.com/themes/tm/html/rides/assets/css/font/Flaticon.eot?	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/css/font/Flaticond41d.eot	(from https://codezion.com/themes/tm/html/rides/assets/css/font/flaticon.css)
11:55:45	29316/29316	---M--	200	added ('OK')	font/woff2	etag:%227284-5ae5fcd1e6280%22	https://codezion.com/themes/tm/html/rides/assets/css/font/Flaticon.woff2	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/css/font/Flaticon.woff2	(from https://codezion.com/themes/tm/html/rides/assets/css/font/flaticon.css)
11:55:45	34832/34832	---M--	200	added ('OK')	font/woff	etag:%228810-5ae5fcd1e6280%22	https://codezion.com/themes/tm/html/rides/assets/css/font/Flaticon.woff	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/css/font/Flaticon.woff	(from https://codezion.com/themes/tm/html/rides/assets/css/font/flaticon.css)
11:55:45	842605/842605	---M--	200	added ('OK')	image/svg+xml	etag:%22cdb6d-5ae5fccffde00%22	https://codezion.com/themes/tm/html/rides/assets/fonts/fa-solid-900.svg	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/fonts/fa-solid-900.svg	(from https://codezion.com/themes/tm/html/rides/assets/css/font-awesome.css)
11:55:46	57636/57636	---M--	200	added ('OK')	font/ttf	etag:%22e124-5ae5fcd1e6280%22	https://codezion.com/themes/tm/html/rides/assets/css/font/Flaticon.ttf	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/css/font/Flaticon.ttf	(from https://codezion.com/themes/tm/html/rides/assets/css/font/flaticon.css)
11:55:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Feb%202024%2006:25:48%20GMT	https://codezion.com/themes/tm/html/rides/assets/images/counter-bg.jpg	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/images/counter-bg.jpg	(from https://codezion.com/themes/tm/html/rides/assets/css/style.css)
11:55:47	125749/125749	---M--	200	added ('OK')	image/jpeg	etag:%221eb35-5b0ecbcfcae40%22	https://codezion.com/themes/tm/html/rides/assets/images/slider/subheader.jpeg	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/images/slider/subheader.jpg	(from https://codezion.com/themes/tm/html/rides/assets/css/style.css)
11:55:47	412903/412903	---M--	200	added ('OK')	image/svg+xml	etag:%2264ce7-5ae5fcd1e6280%22	https://codezion.com/themes/tm/html/rides/assets/css/font/Flaticon.svg	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/css/font/Flaticon.svg	(from https://codezion.com/themes/tm/html/rides/assets/css/font/flaticon.css)
11:55:48	25308/25308	---M--	200	added ('OK')	image/jpeg	etag:%2262dc-5ae5fcd987480%22	https://codezion.com/themes/tm/html/rides/assets/images/bike/bike_6.jpg	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/images/bike/bike_6.jpg	(from https://codezion.com/themes/tm/html/rides/bike.html)
11:55:49	31597/31597	---M--	200	added ('OK')	image/jpeg	etag:%227b6d-5ae5fcd987480%22	https://codezion.com/themes/tm/html/rides/assets/images/bike/bike_7.jpg	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/images/bike/bike_7.jpg	(from https://codezion.com/themes/tm/html/rides/bike.html)
11:55:50	28218/28218	---M--	200	added ('OK')	image/jpeg	etag:%226e3a-5ae5fcd79f000%22	https://codezion.com/themes/tm/html/rides/assets/images/bike/bike_8.jpg	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/images/bike/bike_8.jpg	(from https://codezion.com/themes/tm/html/rides/bike.html)
11:55:50	31219/31219	---M--	200	added ('OK')	image/jpeg	etag:%2279f3-5ae5fcd79f000%22	https://codezion.com/themes/tm/html/rides/assets/images/bike/bike_9.jpg	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/images/bike/bike_9.jpg	(from https://codezion.com/themes/tm/html/rides/bike.html)
11:55:51	29310/29310	---M--	200	added ('OK')	image/jpeg	etag:%22727e-5ae5fcd79f000%22	https://codezion.com/themes/tm/html/rides/assets/images/bike/bike_10.jpg	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/images/bike/bike_10.jpg	(from https://codezion.com/themes/tm/html/rides/bike.html)
11:55:51	31247/31247	---M--	200	added ('OK')	image/jpeg	etag:%227a0f-5ae5fcd79f000%22	https://codezion.com/themes/tm/html/rides/assets/images/bike/bike_11.jpg	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/images/bike/bike_11.jpg	(from https://codezion.com/themes/tm/html/rides/bike.html)
11:55:51	24474/24474	---M--	200	added ('OK')	image/jpeg	etag:%225f9a-5ae5fcd79f000%22	https://codezion.com/themes/tm/html/rides/assets/images/bike/bike_12.jpg	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/images/bike/bike_12.jpg	(from https://codezion.com/themes/tm/html/rides/bike.html)
11:55:52	7629/7629	---M--	200	added ('OK')	image/jpeg	etag:%221dcd-5ae5fcd5b6b80%22	https://codezion.com/themes/tm/html/rides/assets/images/blog/comment_1.jpg	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/images/blog/comment_1.jpg	(from https://codezion.com/themes/tm/html/rides/bike-detail.html)
11:55:52	139449/139449	---M--	200	added ('OK')	image/jpeg	etag:%22220b9-5ae5fcd987480%22	https://codezion.com/themes/tm/html/rides/assets/images/bike/bike_detail.jpg	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/images/bike/bike_detail.jpg	(from https://codezion.com/themes/tm/html/rides/bike-detail.html)
11:55:52	7423/7423	---M--	200	added ('OK')	image/jpeg	etag:%221cff-5ae5fcd79f000%22	https://codezion.com/themes/tm/html/rides/assets/images/blog/comment_2.jpg	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/images/blog/comment_2.jpg	(from https://codezion.com/themes/tm/html/rides/bike-detail.html)
11:55:53	5185/5185	---M--	200	added ('OK')	image/jpeg	etag:%221441-5ae5fcd5b6b80%22	https://codezion.com/themes/tm/html/rides/assets/images/blog/comment_3.jpg	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/images/blog/comment_3.jpg	(from https://codezion.com/themes/tm/html/rides/bike-detail.html)
11:55:53	28218/28218	---M--	200	added ('OK')	image/jpeg	etag:%226e3a-5ae5fcd987480%22	https://codezion.com/themes/tm/html/rides/assets/images/bike/Bike.jpg	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/images/bike/Bike.jpg	(from https://codezion.com/themes/tm/html/rides/bike-detail.html)
11:55:53	1412859/1412859	---M--	200	added ('OK')	image/jpeg	etag:%22158efb-5ae5fcd3ce700%22	https://codezion.com/themes/tm/html/rides/assets/images/coming_soon_2.jpg	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/images/coming_soon_2.jpg	(from https://codezion.com/themes/tm/html/rides/assets/css/style.css)
11:55:54	55423/55423	---M--	200	added ('OK')	image/jpeg	etag:%22d87f-5ae5fcd5b6b80%22	https://codezion.com/themes/tm/html/rides/assets/images/blog/blog_all_5.jpg	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/images/blog/blog_all_5.jpg	(from https://codezion.com/themes/tm/html/rides/blog.html)
11:55:54	39600/39600	---M--	200	added ('OK')	image/jpeg	etag:%229ab0-5ae5fcd79f000%22	https://codezion.com/themes/tm/html/rides/assets/images/blog/blog_all_6.jpg	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/images/blog/blog_all_6.jpg	(from https://codezion.com/themes/tm/html/rides/blog.html)
11:55:56	34704/34704	---M--	200	added ('OK')	image/jpeg	etag:%228790-5ae5fcd79f000%22	https://codezion.com/themes/tm/html/rides/assets/images/blog/blog_all_8.jpg	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/images/blog/blog_all_8.jpg	(from https://codezion.com/themes/tm/html/rides/blog.html)
11:55:56	47638/47638	---M--	200	added ('OK')	image/jpeg	etag:%22ba16-5ae5fcd5b6b80%22	https://codezion.com/themes/tm/html/rides/assets/images/blog/blog_all_7.jpg	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/images/blog/blog_all_7.jpg	(from https://codezion.com/themes/tm/html/rides/blog.html)
11:55:56	4890/4890	---M--	200	added ('OK')	image/jpeg	etag:%22131a-5ae5fcd79f000%22	https://codezion.com/themes/tm/html/rides/assets/images/blog/blog_1.jpg	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/images/blog/blog_1.jpg	(from https://codezion.com/themes/tm/html/rides/blog-left-sidebar.html)
11:55:57	43293/43293	---M--	200	added ('OK')	image/jpeg	etag:%22a91d-5ae5fcd79f000%22	https://codezion.com/themes/tm/html/rides/assets/images/blog/blog_all_9.jpg	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/images/blog/blog_all_9.jpg	(from https://codezion.com/themes/tm/html/rides/blog.html)
11:55:57	4063/4063	---M--	200	added ('OK')	image/jpeg	etag:%22fdf-5ae5fcd79f000%22	https://codezion.com/themes/tm/html/rides/assets/images/blog/left_2.jpg	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/images/blog/left_2.jpg	(from https://codezion.com/themes/tm/html/rides/blog-left-sidebar.html)
11:55:57	6283/6283	---M--	200	added ('OK')	image/jpeg	etag:%22188b-5ae5fcd79f000%22	https://codezion.com/themes/tm/html/rides/assets/images/blog/left_4.jpg	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/images/blog/left_4.jpg	(from https://codezion.com/themes/tm/html/rides/blog-left-sidebar.html)
11:55:57	4864/4864	---M--	200	added ('OK')	image/jpeg	etag:%221300-5ae5fcd79f000%22	https://codezion.com/themes/tm/html/rides/assets/images/blog/blog_2.jpg	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/images/blog/blog_2.jpg	(from https://codezion.com/themes/tm/html/rides/blog-left-sidebar.html)
11:55:57	2351501/2351501	---M--	200	added ('OK')	image/jpeg	etag:%2223e18d-5ae5fcd3ce700%22	https://codezion.com/themes/tm/html/rides/assets/images/for_.jpg	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/images/for_.jpg	(from https://codezion.com/themes/tm/html/rides/assets/css/style.css)
11:55:58	5320/5320	---M--	200	added ('OK')	image/jpeg	etag:%2214c8-5ae5fcd5b6b80%22	https://codezion.com/themes/tm/html/rides/assets/images/blog/blog_3.jpg	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/images/blog/blog_3.jpg	(from https://codezion.com/themes/tm/html/rides/blog-left-sidebar.html)
11:55:58	5403/5403	---M--	200	added ('OK')	image/jpeg	etag:%22151b-5ae5fcd79f000%22	https://codezion.com/themes/tm/html/rides/assets/images/blog/blog_4.jpg	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/images/blog/blog_4.jpg	(from https://codezion.com/themes/tm/html/rides/blog-left-sidebar.html)
11:55:58	3971/3971	---M--	200	added ('OK')	image/jpeg	etag:%22f83-5ae5fcd79f000%22	https://codezion.com/themes/tm/html/rides/assets/images/blog/blog_5.jpg	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/images/blog/blog_5.jpg	(from https://codezion.com/themes/tm/html/rides/blog-left-sidebar.html)
11:55:59	4846/4846	---M--	200	added ('OK')	image/jpeg	etag:%2212ee-5ae5fcd79f000%22	https://codezion.com/themes/tm/html/rides/assets/images/blog/blog_6.jpg	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/images/blog/blog_6.jpg	(from https://codezion.com/themes/tm/html/rides/blog-left-sidebar.html)
11:55:59	133009/133009	---M--	200	added ('OK')	image/jpeg	etag:%2220791-5ae5fcd5b6b80%22	https://codezion.com/themes/tm/html/rides/assets/images/blog/blog_detail.jpg	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/images/blog/blog_detail.jpg	(from https://codezion.com/themes/tm/html/rides/blog-details.html)
11:56:00	5885/5885	---M--	200	added ('OK')	image/jpeg	etag:%2216fd-5ae5fcd5b6b80%22	https://codezion.com/themes/tm/html/rides/assets/images/blog/left_1.jpg	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/images/blog/left_1.jpg	(from https://codezion.com/themes/tm/html/rides/blog-details-left-sidebar.html)
11:56:00	55702/55702	---M--	200	added ('OK')	image/png	etag:%22d996-5ae5fcd79f000%22	https://codezion.com/themes/tm/html/rides/assets/images/blog/author-img.png	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/images/blog/author-img.png	(from https://codezion.com/themes/tm/html/rides/blog-details.html)
11:56:00	6193/6193	---M--	200	added ('OK')	image/jpeg	etag:%221831-5ae5fcd79f000%22	https://codezion.com/themes/tm/html/rides/assets/images/blog/left_3.jpg	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/images/blog/left_3.jpg	(from https://codezion.com/themes/tm/html/rides/blog-details-left-sidebar.html)
11:56:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Feb%202024%2006:26:02%20GMT	https://codezion.com/themes/tm/html/rides/blog-details.php	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/blog-details.php	(from https://codezion.com/themes/tm/html/rides/blog-details-left-sidebar.html)
11:56:01	20731/20731	---M--	200	added ('OK')	image/jpeg	etag:%2250fb-5ae5fcd3ce700%22	https://codezion.com/themes/tm/html/rides/assets/images/agent-4.jpg	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/images/agent-4.jpg	(from https://codezion.com/themes/tm/html/rides/blog-details-left-sidebar.html)
11:56:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Feb%202024%2006:26:04%20GMT	https://codezion.com/themes/tm/html/rides/blog-details.php	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/blog-details.php	(from https://codezion.com/themes/tm/html/rides/blog-details-left-sidebar.html)
11:56:03	82868/82868	---M--	200	added ('OK')	image/jpeg	etag:%22143b4-5ae5fcd79f000%22	https://codezion.com/themes/tm/html/rides/assets/images/blog/blog_detail_1.jpg	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/images/blog/blog_detail_1.jpg	(from https://codezion.com/themes/tm/html/rides/blog-details-left-sidebar.html)
11:56:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Feb%202024%2006:26:05%20GMT	https://codezion.com/themes/tm/html/rides/blog-details.php	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/blog-details.php	(from https://codezion.com/themes/tm/html/rides/blog-details-right-sidebar.html)
11:56:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Feb%202024%2006:26:05%20GMT	https://codezion.com/themes/tm/html/rides/blog-details.php	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/blog-details.php	(from https://codezion.com/themes/tm/html/rides/blog-details-right-sidebar.html)
11:56:04	124384/124384	---M--	200	added ('OK')	image/jpeg	etag:%221e5e0-5ae5fcd3ce700%22	https://codezion.com/themes/tm/html/rides/assets/images/coming_soon_1.jpg	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/assets/images/coming_soon_1.jpg	(from https://codezion.com/themes/tm/html/rides/coming-soon.html)
11:56:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Feb%202024%2006:26:06%20GMT	https://codezion.com/themes/tm/html/rides/car-detail.html	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/car-detail.html	(from https://codezion.com/themes/tm/html/rides/)
11:56:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Feb%202024%2006:26:07%20GMT	https://codezion.com/themes/tm/html/rides/car-detail.html	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/car-detail.html	(from https://codezion.com/themes/tm/html/rides/)
11:56:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Feb%202024%2006:26:08%20GMT	https://codezion.com/themes/tm/html/rides/car-detail.html	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/car-detail.html	(from https://codezion.com/themes/tm/html/rides/)
11:56:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Feb%202024%2006:26:08%20GMT	https://codezion.com/themes/tm/html/rides/car-detail.html	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/car-detail.html	(from https://codezion.com/themes/tm/html/rides/)
11:56:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Feb%202024%2006:26:09%20GMT	https://codezion.com/themes/tm/html/rides/car-detail.html	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/car-detail.html	(from https://codezion.com/themes/tm/html/rides/)
